YBR110W,7.658454062,268.9666667,0,0.501819807,0.098830266,-0.001614708,0.501819807,0.098830266,0.13912922,0.179428174,0.219727128,0.260026083,0.300325037,0.340623991,0.380922945,0.421221899,0.461520853,
YFR052W,9.665822613,208.3,0,0.643165662,0.075048743,-0.001614708,0.643165662,0.075048743,0.131860435,0.188672127,0.245483819,0.30229551,0.359107202,0.415918894,0.472730586,0.529542278,0.58635397,
YCL025C,4.649086878,190.5833333,426.5,0.289919716,0.068103754,0.159968926,0.289919716,0.159968926,0.172964005,0.185959084,0.198954163,0.211949242,0.224944321,0.2379394,0.250934479,0.263929558,0.276924637,
YKL145W,10.64576441,183.3256133,0,0.712166799,0.065258705,-0.001614708,0.712166799,0.065258705,0.129949514,0.194640324,0.259331133,0.324021942,0.388712752,0.453403561,0.51809437,0.58278518,0.647475989,
YMR049C,6.362682731,289.7309524,166,0.410580006,0.106969931,0.061275991,0.410580006,0.106969931,0.137330939,0.167691946,0.198052954,0.228413961,0.258774969,0.289135976,0.319496984,0.349857991,0.380218999,
YBR036C,7.837426621,234.9800866,0,0.514421892,0.08550742,-0.001614708,0.514421892,0.08550742,0.128398867,0.171290315,0.214181762,0.257073209,0.299964656,0.342856103,0.385747551,0.428638998,0.471530445,
YER012W,7.908833405,228.0619048,42.25,0.519449894,0.082795471,0.014392112,0.519449894,0.082795471,0.126460914,0.170126356,0.213791798,0.25745724,0.301122683,0.344788125,0.388453567,0.432119009,0.475784452,
YGR232W,9.874566951,182.4166667,0,0.657864083,0.064902395,-0.001614708,0.657864083,0.064902395,0.124198564,0.183494732,0.242790901,0.30208707,0.361383239,0.420679407,0.479975576,0.539271745,0.598567914,
YOR261C,7.284850319,245.3333333,0,0.475513058,0.089565925,-0.001614708,0.475513058,0.089565925,0.128160639,0.166755352,0.205350065,0.243944778,0.282539492,0.321134205,0.359728918,0.398323631,0.436918345,
YGR284C,5.358451756,175.5833333,318,0.339868583,0.062223707,0.118862655,0.339868583,0.118862655,0.140963248,0.163063841,0.185164434,0.207265027,0.229365619,0.251466212,0.273566805,0.295667398,0.317767991,
YDR388W,4.079917588,414.6626516,0,0.249842512,0.155943549,-0.001614708,0.249842512,0.155943549,0.165333446,0.174723342,0.184113238,0.193503134,0.20289303,0.212282927,0.221672823,0.231062719,0.240452615,
YDL097C,10.46745481,157.418254,0,0.699611395,0.055102939,-0.001614708,0.699611395,0.055102939,0.119553784,0.18400463,0.248455475,0.312906321,0.377357167,0.441808012,0.506258858,0.570709703,0.635160549,
YDR297W,7.394259239,219.5904762,0,0.483216924,0.079474645,-0.001614708,0.483216924,0.079474645,0.119848873,0.160223101,0.200597328,0.240971556,0.281345784,0.321720012,0.36209424,0.402468468,0.442842696,
YNL061W,6.904497645,233.0238095,144.5,0.448731093,0.084740554,0.053130509,0.448731093,0.084740554,0.121139608,0.157538661,0.193937715,0.230336769,0.266735823,0.303134877,0.339533931,0.375932985,0.412332039,
YER133W,4.72776079,338.0076122,0,0.295459422,0.125894533,-0.001614708,0.295459422,0.125894533,0.142851022,0.159807511,0.176764,0.193720489,0.210676978,0.227633467,0.244589955,0.261546444,0.278502933,
YKR081C,8.673726522,179.3422078,0,0.573308699,0.063697197,-0.001614708,0.573308699,0.063697197,0.114658348,0.165619498,0.216580648,0.267541798,0.318502948,0.369464098,0.420425249,0.471386399,0.522347549,
YBR106W,5.771428571,264.5380952,0,0.368947728,0.097094252,-0.001614708,0.368947728,0.097094252,0.1242796,0.151464948,0.178650295,0.205835643,0.23302099,0.260206338,0.287391686,0.314577033,0.341762381,
YGL004C,7.336978352,207.3333333,0,0.479183575,0.074669806,-0.001614708,0.479183575,0.074669806,0.115121183,0.15557256,0.196023937,0.236475314,0.276926691,0.317378068,0.357829445,0.398280822,0.438732199,
YBR253W,6.073047898,164.25,250,0.390185802,0.057781005,0.0931002,0.390185802,0.0931002,0.122808761,0.152517321,0.182225881,0.211934441,0.241643001,0.271351562,0.301060122,0.330768682,0.360477242,
YIL035C,4.997721397,299.8757937,0,0.314468295,0.110946741,-0.001614708,0.314468295,0.110946741,0.131298896,0.151651052,0.172003207,0.192355362,0.212707518,0.233059673,0.253411829,0.273763984,0.294116139,
YCL018W,3.779237023,391.470962,0,0.228670539,0.146852334,-0.001614708,0.228670539,0.146852334,0.155034155,0.163215975,0.171397796,0.179579616,0.187761437,0.195943257,0.204125078,0.212306898,0.220488719,
YFR028C,5.006115006,294.847728,0,0.315059318,0.108975723,-0.001614708,0.315059318,0.108975723,0.129584083,0.150192442,0.170800802,0.191409161,0.212017521,0.23262588,0.25323424,0.273842599,0.294450959,
YEL063C,6.780057917,216.55,0,0.439968856,0.078282769,-0.001614708,0.439968856,0.078282769,0.114451377,0.150619986,0.186788595,0.222957203,0.259125812,0.295294421,0.33146303,0.367631638,0.403800247,
YHL048W,6.127039011,223.8212121,0,0.393987506,0.081133107,-0.001614708,0.393987506,0.081133107,0.112418546,0.143703986,0.174989426,0.206274866,0.237560306,0.268845746,0.300131186,0.331416626,0.362702066,
YML085C,2.780400327,488.95,0,0.158338947,0.185064423,-0.001614708,0.158338947,0.185064423,0.182391875,0.179719328,0.17704678,0.174374232,0.171701685,0.169029137,0.16635659,0.163684042,0.161011494,
YJR010C-A,6.268296472,216.1333333,130.25,0.403933939,0.078119434,0.047731759,0.403933939,0.078119434,0.110700884,0.143282335,0.175863785,0.208445236,0.241026686,0.273608137,0.306189587,0.338771038,0.371352488,
YPL264C,7.721563101,167.9274892,0,0.506263536,0.059222592,-0.001614708,0.506263536,0.059222592,0.103926686,0.148630781,0.193334875,0.238038969,0.282743064,0.327447158,0.372151252,0.416855347,0.461559441,
YGL048C,6.239225483,199.7955322,0,0.401886949,0.071714965,-0.001614708,0.401886949,0.071714965,0.104732163,0.137749361,0.17076656,0.203783758,0.236800957,0.269818155,0.302835353,0.335852552,0.36886975,
YHR027C,8.055867102,151.2647695,0,0.529803052,0.052690753,-0.001614708,0.529803052,0.052690753,0.100401983,0.148113213,0.195824443,0.243535673,0.291246903,0.338958133,0.386669362,0.434380592,0.482091822,
YFR004W,9.05498968,134.0113095,0,0.600154774,0.045927343,-0.001614708,0.600154774,0.045927343,0.101350086,0.156772829,0.212195572,0.267618316,0.323041059,0.378463802,0.433886545,0.489309288,0.544732031,
YBR020W,3.271901027,365.6666667,0,0.192947234,0.13673697,-0.001614708,0.192947234,0.13673697,0.142357996,0.147979022,0.153600049,0.159221075,0.164842102,0.170463128,0.176084154,0.181705181,0.187326207,
YFL039C,3.513497984,336.9833485,0,0.209958922,0.125493019,-0.001614708,0.209958922,0.125493019,0.133939609,0.1423862,0.15083279,0.15927938,0.167725971,0.176172561,0.184619151,0.193065741,0.201512332,
YIL016W,6.021935689,190.4380952,0,0.386586813,0.06804682,-0.001614708,0.386586813,0.06804682,0.099900819,0.131754819,0.163608818,0.195462817,0.227316816,0.259170816,0.291024815,0.322878814,0.354732813,
YER021W,5.732785493,197.3333333,0,0.366226734,0.070749775,-0.001614708,0.366226734,0.070749775,0.100297471,0.129845167,0.159392863,0.188940559,0.218488254,0.24803595,0.277583646,0.307131342,0.336679038,
YBR290W,6.807085522,160.9400433,0,0.441871964,0.056483491,-0.001614708,0.441871964,0.056483491,0.095022338,0.133561186,0.172100033,0.21063888,0.249177728,0.287716575,0.326255422,0.36479427,0.403333117,
YGR103W,6.539324288,165.8845238,60,0.423017957,0.058421743,0.02111687,0.423017957,0.058421743,0.094881364,0.131340986,0.167800607,0.204260229,0.24071985,0.277179472,0.313639093,0.350098714,0.386558336,
YLR259C,2.479387607,429.167957,0,0.137143586,0.161629674,-0.001614708,0.137143586,0.161629674,0.159181066,0.156732457,0.154283848,0.151835239,0.14938663,0.146938021,0.144489413,0.142040804,0.139592195,
YML064C,2.59304037,405.5912698,0,0.145146275,0.152387539,-0.001614708,0.145146275,0.152387539,0.151663413,0.150939286,0.15021516,0.149491034,0.148766907,0.148042781,0.147318655,0.146594528,0.145870402,
YJL138C,2.721746052,378.6666667,0,0.154208894,0.14183301,-0.001614708,0.154208894,0.14183301,0.143070599,0.144308187,0.145545775,0.146783364,0.148020952,0.14925854,0.150496129,0.151733717,0.152971305,
YMR109W,5.358087282,191.937987,0,0.33984292,0.068634782,-0.001614708,0.33984292,0.068634782,0.095755596,0.12287641,0.149997223,0.177118037,0.204238851,0.231359665,0.258480478,0.285601292,0.312722106,
YNL110C,6.230608714,162,0,0.401280212,0.056898998,-0.001614708,0.401280212,0.056898998,0.091337119,0.12577524,0.160213362,0.194651483,0.229089605,0.263527726,0.297965847,0.332403969,0.36684209,
YLR115W,8.290340309,121.5,44,0.546313132,0.04102287,0.015055116,0.546313132,0.04102287,0.091551897,0.142080923,0.192609949,0.243138975,0.293668001,0.344197028,0.394726054,0.44525508,0.495784106,
YOL133W,3.052505975,329.7015873,0,0.177498859,0.122638546,-0.001614708,0.177498859,0.122638546,0.128124577,0.133610608,0.13909664,0.144582671,0.150068702,0.155554734,0.161040765,0.166526796,0.172012828,
YHR030C,4.133545916,243.1609034,0,0.25361867,0.088714326,-0.001614708,0.25361867,0.088714326,0.105204761,0.121695195,0.138185629,0.154676064,0.171166498,0.187656933,0.204147367,0.220637801,0.237128236,
YDL229W,1.446310083,690,0,0.064400977,0.263876653,-0.001614708,0.064400977,0.263876653,0.243929086,0.223981518,0.20403395,0.184086383,0.164138815,0.144191247,0.12424368,0.104296112,0.084348545,
YHR133C,5.384125129,182.2333333,157,0.341676336,0.064830528,0.057866255,0.341676336,0.064830528,0.092515108,0.120199689,0.14788427,0.175568851,0.203253432,0.230938012,0.258622593,0.286307174,0.313991755,
YGR091W,4.850757494,200.5,22,0.304120051,0.071991118,0.006720204,0.304120051,0.071991118,0.095204012,0.118416905,0.141629798,0.164842691,0.188055585,0.211268478,0.234481371,0.257694265,0.280907158,
YGR260W,4.133271016,229.5,0,0.253599314,0.083359209,-0.001614708,0.253599314,0.083359209,0.10038322,0.11740723,0.13443124,0.151455251,0.168479261,0.185503272,0.202527282,0.219551293,0.236575303,
YBR283C,2.503661326,130.25,375,0.138852784,0.044452898,0.140457655,0.138852784,0.140457655,0.140297167,0.14013668,0.139976193,0.139815706,0.139655219,0.139494732,0.139334245,0.139173758,0.139013271,
YPR110C,3.322693186,280.4797619,0,0.196523688,0.103343436,-0.001614708,0.196523688,0.103343436,0.112661461,0.121979486,0.131297511,0.140615536,0.149933562,0.159251587,0.168569612,0.177887637,0.187205662,
YPR016C,6.546172014,136.3467893,86,0.42350013,0.046842858,0.030967221,0.42350013,0.046842858,0.084508586,0.122174313,0.15984004,0.197505767,0.235171494,0.272837221,0.310502948,0.348168675,0.385834402,
YBL093C,3.894306981,43.93571429,226,0.236773018,0.010617427,0.084007569,0.236773018,0.084007569,0.099284114,0.114560659,0.129837204,0.145113749,0.160390294,0.175666839,0.190943384,0.206219928,0.221496473,
YKL154W,4.897496613,175.6333333,0,0.307411116,0.062243307,-0.001614708,0.307411116,0.062243307,0.086760088,0.111276869,0.13579365,0.160310431,0.184827212,0.209343993,0.233860773,0.258377554,0.282894335,
YDL212W,5.01548321,167.7,0,0.315718966,0.059133415,-0.001614708,0.315718966,0.059133415,0.08479197,0.110450526,0.136109081,0.161767636,0.187426191,0.213084746,0.238743301,0.264401856,0.290060411,
YJL008C,2.116644637,395.3333333,0,0.111601582,0.148366396,-0.001614708,0.111601582,0.148366396,0.144689915,0.141013433,0.137336952,0.13366047,0.129983989,0.126307508,0.122631026,0.118954545,0.115278064,
YLL028W,4.810094694,170.7666667,0,0.301256841,0.060335558,-0.001614708,0.301256841,0.060335558,0.084427687,0.108519815,0.132611943,0.156704071,0.1807962,0.204888328,0.228980456,0.253072584,0.277164713,
YDR427W,6.21589436,127.1166667,0,0.400244122,0.043224621,-0.001614708,0.400244122,0.043224621,0.078926572,0.114628522,0.150330472,0.186032422,0.221734372,0.257436322,0.293138272,0.328840222,0.364542172,
YDL200C,1.684823455,467,0,0.081195539,0.176459954,-0.001614708,0.081195539,0.176459954,0.166933513,0.157407071,0.14788063,0.138354188,0.128827747,0.119301305,0.109774864,0.100248422,0.090721981,
YMR106C,2.903090512,262.0524226,4,0.166977993,0.096119861,-9.92691E-05,0.166977993,0.096119861,0.103205674,0.110291487,0.1173773,0.124463114,0.131548927,0.13863474,0.145720553,0.152806366,0.159892179,
YER126C,5.083318734,137.3333333,144.5,0.320495503,0.047229587,0.053130509,0.320495503,0.053130509,0.079867009,0.106603508,0.133340007,0.160076507,0.186813006,0.213549506,0.240286005,0.267022504,0.293759004,
YNL189W,2.472222222,294.45,0,0.136639046,0.108819813,-0.001614708,0.136639046,0.108819813,0.111601736,0.11438366,0.117165583,0.119947506,0.12272943,0.125511353,0.128293276,0.1310752,0.133857123,
YOR061W,4.602583722,157.0517536,0,0.286645266,0.054959269,-0.001614708,0.286645266,0.054959269,0.078127869,0.101296469,0.124465068,0.147633668,0.170802268,0.193970867,0.217139467,0.240308067,0.263476666,
YGR002C,5.321090003,135.5333333,38,0.337237811,0.046523981,0.012781958,0.337237811,0.046523981,0.075595364,0.104666747,0.13373813,0.162809513,0.191880896,0.220952279,0.250023662,0.279095045,0.308166428,
YPR108W,8.646909783,82.57678571,0,0.571420439,0.025764848,-0.001614708,0.571420439,0.025764848,0.080330407,0.134895966,0.189461525,0.244027085,0.298592644,0.353158203,0.407723762,0.462289321,0.51685488,
YNL107W,5.268359132,133.8,0,0.333524846,0.045844509,-0.001614708,0.333524846,0.045844509,0.074612543,0.103380576,0.13214861,0.160916644,0.189684678,0.218452711,0.247220745,0.275988779,0.304756812,
YJR022W,3.863327477,181.7666667,20.5,0.234591643,0.064647593,0.006151915,0.234591643,0.064647593,0.081641998,0.098636403,0.115630808,0.132625213,0.149619618,0.166614023,0.183608428,0.200602833,0.217597238,
YDL126C,3.454484034,201.1559579,0,0.205803543,0.072248256,-0.001614708,0.205803543,0.072248256,0.085603785,0.098959313,0.112314842,0.125670371,0.139025899,0.152381428,0.165736957,0.179092486,0.192448014,
YIL142W,2.650121588,261.75,0,0.149165564,0.09600131,-0.001614708,0.149165564,0.09600131,0.101317736,0.106634161,0.111950586,0.117267012,0.122583437,0.127899863,0.133216288,0.138532713,0.143849139,
YJR121W,2.74420217,248.8071429,0,0.155790108,0.09092767,-0.001614708,0.155790108,0.09092767,0.097413914,0.103900157,0.110386401,0.116872645,0.123358889,0.129845132,0.136331376,0.14281762,0.149303864,
YPL043W,6.250451834,108.3647547,0,0.402677435,0.035873813,-0.001614708,0.402677435,0.035873813,0.072554175,0.109234538,0.1459149,0.182595262,0.219275624,0.255955986,0.292636349,0.329316711,0.365997073,
YGR092W,2.94714982,228.3907037,0,0.170080363,0.082924362,-0.001614708,0.170080363,0.082924362,0.091639962,0.100355562,0.109071162,0.117786762,0.126502362,0.135217962,0.143933563,0.152649163,0.161364763,
YLR180W,2.428953476,275.9857143,0,0.133592342,0.101581755,-0.001614708,0.133592342,0.101581755,0.104782814,0.107983872,0.111184931,0.11438599,0.117587049,0.120788107,0.123989166,0.127190225,0.130391283,
YDL132W,2.536303715,261.5928571,0,0.141151249,0.09593971,-0.001614708,0.141151249,0.09593971,0.100460864,0.104982018,0.109503171,0.114024325,0.118545479,0.123066633,0.127587787,0.132108941,0.136630095,
YPL240C,3.316312791,197.8317766,0,0.196074422,0.070945166,-0.001614708,0.196074422,0.070945166,0.083458092,0.095971017,0.108483943,0.120996868,0.133509794,0.146022719,0.158535645,0.171048571,0.183561496,
YBR196C,1.768298364,368.1666667,0,0.0870733,0.137716977,-0.001614708,0.0870733,0.137716977,0.13265261,0.127588242,0.122523874,0.117459507,0.112395139,0.107330771,0.102266403,0.097202036,0.092137668,
YHR052W,5.628481832,114.6789683,0,0.358882348,0.038349005,-0.001614708,0.358882348,0.038349005,0.070402339,0.102455673,0.134509008,0.166562342,0.198615676,0.23066901,0.262722345,0.294775679,0.326829013,
YBR069C,2.091641114,88.75,308.5,0.109840997,0.028184768,0.115263489,0.109840997,0.115263489,0.11472124,0.11417899,0.113636741,0.113094492,0.112552243,0.112009994,0.111467744,0.110925495,0.110383246,
YOR181W,2.914331395,219.1448413,0,0.167769503,0.079299954,-0.001614708,0.167769503,0.079299954,0.088146909,0.096993864,0.105840819,0.114687774,0.123534729,0.132381683,0.141228638,0.150075593,0.158922548,
YBR072W,2.189475311,290.1309524,0,0.116729845,0.107126733,-0.001614708,0.116729845,0.107126733,0.108087044,0.109047355,0.110007666,0.110967978,0.111928289,0.1128886,0.113848911,0.114809223,0.115769534,
YBL007C,4.021243897,153.3925685,0,0.245711091,0.053524857,-0.001614708,0.245711091,0.053524857,0.072743481,0.091962104,0.111180728,0.130399351,0.149617974,0.168836598,0.188055221,0.207273845,0.226492468,
YNL064C,2.182583284,279.3538373,0,0.116244553,0.10290207,-0.001614708,0.116244553,0.10290207,0.104236318,0.105570566,0.106904815,0.108239063,0.109573312,0.11090756,0.112241808,0.113576057,0.114910305,
YDL017W,2.729268438,221.1321657,0,0.154738571,0.080078992,-0.001614708,0.154738571,0.080078992,0.08754495,0.095010908,0.102476866,0.109942824,0.117408782,0.124874739,0.132340697,0.139806655,0.147272613,
YDR448W,6.077803995,98.35561938,28,0.390520696,0.031950201,0.008993362,0.390520696,0.031950201,0.06780725,0.1036643,0.139521349,0.175378399,0.211235448,0.247092498,0.282949547,0.318806597,0.354663646,
YKL008C,4.83640117,121.4404762,0,0.303109172,0.040999537,-0.001614708,0.303109172,0.040999537,0.0672105,0.093421464,0.119632427,0.145843391,0.172054354,0.198265318,0.224476281,0.250687245,0.276898209,
YDR301W,7.786168916,75.4,0,0.510812657,0.022951526,-0.001614708,0.510812657,0.022951526,0.071737639,0.120523752,0.169309865,0.218095979,0.266882092,0.315668205,0.364454318,0.413240431,0.462026544,
YBR127C,2.284357989,256.984596,0,0.123410867,0.094133257,-0.001614708,0.123410867,0.094133257,0.097061018,0.099988779,0.10291654,0.105844301,0.108772062,0.111699823,0.114627584,0.117555345,0.120483106,
YHR066W,6.604118716,87.6777417,0,0.42758036,0.027764439,-0.001614708,0.42758036,0.027764439,0.067746031,0.107727623,0.147709215,0.187690807,0.2276724,0.267653992,0.307635584,0.347617176,0.387598768,
YOR119C,4.333560999,133.4865079,0,0.267702433,0.045721619,-0.001614708,0.267702433,0.045721619,0.067919701,0.090117782,0.112315863,0.134513945,0.156712026,0.178910108,0.201108189,0.22330627,0.245504352,
YLR147C,5.469011811,105.5357143,32,0.347653504,0.03476482,0.010508801,0.347653504,0.03476482,0.066053689,0.097342557,0.128631426,0.159920294,0.191209162,0.222498031,0.253786899,0.285075768,0.316364636,
YAL043C,8.526016004,66.3297619,0,0.562907884,0.019395964,-0.001614708,0.562907884,0.019395964,0.073747156,0.128098348,0.18244954,0.236800732,0.291151924,0.345503116,0.399854308,0.4542055,0.508556692,
YHR099W,5.593442762,100.9966629,0,0.356415124,0.032985498,-0.001614708,0.356415124,0.032985498,0.065328461,0.097671423,0.130014386,0.162357348,0.194700311,0.227043274,0.259386236,0.291729199,0.324072161,
YOR117W,4.586858978,122.152381,0,0.285538032,0.041278606,-0.001614708,0.285538032,0.041278606,0.065704548,0.090130491,0.114556434,0.138982376,0.163408319,0.187834261,0.212260204,0.236686147,0.261112089,
YOL139C,3.538954667,156.9785714,0,0.211751416,0.054930582,-0.001614708,0.211751416,0.054930582,0.070612665,0.086294749,0.101976832,0.117658916,0.133340999,0.149023083,0.164705166,0.180387249,0.196069333,
YDL145C,3.120359632,176.8011905,4.777777778,0.182276673,0.062701111,0.000195399,0.182276673,0.062701111,0.074658667,0.086616223,0.098573779,0.110531336,0.122488892,0.134446448,0.146404004,0.15836156,0.170319117,
YBR217W,2.64471051,208.275,8,0.148784551,0.075038943,0.001416169,0.148784551,0.075038943,0.082413503,0.089788064,0.097162625,0.104537186,0.111911747,0.119286308,0.126660869,0.134035429,0.14140999,
YPL235W,2.63799435,208.455772,75.33333333,0.148311643,0.075109806,0.026926051,0.148311643,0.075109806,0.08242999,0.089750173,0.097070357,0.104390541,0.111710724,0.119030908,0.126351092,0.133671275,0.140991459,
YBL099W,2.780268304,195.3414106,0,0.158329651,0.069968935,-0.001614708,0.158329651,0.069968935,0.078805007,0.087641078,0.09647715,0.105313221,0.114149293,0.122985364,0.131821436,0.140657507,0.149493579,
YOR267C,3.237079378,166.3333333,0,0.190495319,0.058597678,-0.001614708,0.190495319,0.058597678,0.071787442,0.084977206,0.09816697,0.111356734,0.124546499,0.137736263,0.150926027,0.164115791,0.177305555,
YDL087C,5.731864993,93.4,0,0.366161918,0.030007582,-0.001614708,0.366161918,0.030007582,0.063623016,0.09723845,0.130853883,0.164469317,0.19808475,0.231700184,0.265315617,0.298931051,0.332546485,
YDR307W,3.224774726,165.6666667,135.25,0.189628906,0.058336342,0.049626058,0.189628906,0.058336342,0.071465599,0.084594855,0.097724111,0.110853368,0.123982624,0.13711188,0.150241137,0.163370393,0.176499649,
YGR095C,5.686936574,92.5,68,0.362998351,0.02965478,0.024147747,0.362998351,0.02965478,0.062989137,0.096323494,0.129657851,0.162992208,0.196326565,0.229660922,0.262995279,0.296329637,0.329663994,
YBR055C,2.153825022,244.1666667,0,0.114219583,0.089108589,-0.001614708,0.114219583,0.089108589,0.091619688,0.094130788,0.096641887,0.099152986,0.101664086,0.104175185,0.106686285,0.109197384,0.111708484,
YMR058W,4.219406665,124.4290043,0,0.259664426,0.042171049,-0.001614708,0.259664426,0.042171049,0.063920387,0.085669725,0.107419062,0.1291684,0.150917738,0.172667076,0.194416413,0.216165751,0.237915089,
YIL021W,3.489074661,149.0952381,0,0.20823919,0.05184029,-0.001614708,0.20823919,0.05184029,0.06748018,0.08312007,0.09875996,0.11439985,0.13003974,0.14567963,0.16131952,0.17695941,0.1925993,
