protein,ECC,GO_Nb,SL_Nb,essential,ES
YIL144W,0.6562324929971989,3.333333333333333,8.916666666666666,1,0.6562324929971989
YKR084C,3.7,7.833333333333334,4.5,0,3.7
YBR275C,0.0,0.0,0.0,0,0.0
YOR351C,0.0,3.5,0.0,0,0.0
YOR101W,0.0,0.0,0.0,0,0.0
YCR096C,0.5535714285714286,2.192513368983957,2.0,1,0.5535714285714286
YCR084C,0.6482142857142856,6.420855614973262,3.0,0,0.6482142857142856
YJR045C,1.45,2.05,5.5,1,1.45
YIL022W,0.8583333333333334,0.0,4.0,1,0.8583333333333334
YOR232W,1.0666666666666667,1.3333333333333333,8.0,1,1.0666666666666667
YDR103W,1.35,7.813095238095237,4.0,0,1.35
YOR212W,0.8928321678321678,9.211904761904762,0.0,0,0.8928321678321678
YCR088W,1.0907393331306376,37.33333333333333,59.45,1,1.0907393331306376
YDR388W,0.9230769230769232,10.571741854636592,100.91666666666666,0,0.9230769230769232
YNL138W,0.2509374683287727,0.75,26.2,1,0.2509374683287727
YFL039C,1.1296153846153847,27.301900584795323,77.66666666666666,1,1.1296153846153847
YMR092C,0.0,0.0,0.0,0,0.0
YDL178W,0.0,0.0,0.0,0,0.0
YLR319C,0.43269230769230765,2.0,0.0,0,0.43269230769230765
YOR122C,0.11858974358974358,0.0,9.333333333333334,1,0.11858974358974358
YHR179W,0.0,0.0,0.0,0,0.0
YCL040W,0.0,4.75,0.0,0,0.0
YDR382W,78.89344368280273,177.56666666666658,146.0,0,78.89344368280273
YCL027W,0.25724637681159424,8.166666666666666,17.333333333333332,0,0.25724637681159424
YBR200W,1.0586480186480187,22.25,21.0,1,1.0586480186480187
YLR229C,1.9835164835164836,26.392282717282715,7.444444444444445,1,1.9835164835164836
YNL271C,0.9717157096952493,13.307017543859647,3.0,0,0.9717157096952493
YOR181W,1.4400000000000002,18.375,0.0,1,1.4400000000000002
YDR129C,0.21424242424242426,5.961988304093567,0.0,0,0.21424242424242426
YIL034C,0.0,0.0,0.0,0,0.0
YLL050C,0.0,0.0,0.0,1,0.0
YIL159W,0.20202020202020202,0.0,0.0,0,0.0
YKR055W,0.0,3.75,0.0,0,0.0
YOR363C,0.0,0.0,0.0,0,0.0
YPR165W,0.38095238095238093,10.397435897435898,5.840000000000001,1,0.38095238095238093
YNL243W,0.9318389943389942,8.45083863504916,2.125,1,0.9318389943389942
YLR337C,0.379656862745098,0.0,6.5,0,0.379656862745098
YDR448W,8.76140152753425,59.30242812742812,17.0,0,8.76140152753425
YDL165W,9.9375,66.41428571428571,180.475,1,9.9375
YDR176W,8.674327122153208,59.68955386718545,18.0,0,8.674327122153208
YGL013C,0.0,0.0,0.0,0,0.0
YBL005W,0.0,0.0,0.0,0,0.0
YEL009C,1.9186290825878927,13.28034188034188,9.0,0,1.9186290825878927
YER148W,1.5500000000000005,24.40996732026144,39.83333333333333,1,1.5500000000000005
YPL248C,1.3619423768451229,32.288888888888884,12.5,0,1.3619423768451229
YGL048C,30.286411149825796,276.29246031746027,84.16666666666667,1,30.286411149825796
YHR041C,17.078675889328057,124.9309523809524,24.0,0,17.078675889328057
YER022W,16.843992094861655,114.5531746031746,23.0,1,16.843992094861655
YDR308C,17.071264822134385,136.3952380952381,22.0,1,17.071264822134385
YMR236W,12.210690758516845,118.6111111111111,21.0,1,12.210690758516845
YGL112C,11.825592885375492,99.41623931623934,35.5,1,11.825592885375492
YBR198C,11.39772727272727,123.71666666666664,29.5,1,11.39772727272727
YDR216W,1.3953418625615421,13.196618242438676,8.0,0,1.3953418625615421
YGR274C,7.338269339356296,46.51278166278166,37.0,1,7.338269339356296
YDR167W,8.166666666666663,76.31847626058152,33.5,1,8.166666666666663
YGR252W,9.39242746193547,47.44293031529874,15.0,0,9.39242746193547
YPR086W,0.8579545454545456,16.572222222222223,10.5,1,0.8579545454545456
YML085C,0.2857142857142857,2.8,4.5,1,0.2857142857142857
YNL148C,0.0,0.0,0.0,0,0.0
YMR043W,1.6428571428571426,7.333333333333334,8.5,1,1.6428571428571426
YHR084W,0.41666666666666663,0.0,0.0,1,0.0
YCL066W,0.7261904761904762,0.0,0.0,0,0.0
YDR245W,1.0,2.5,1.3333333333333333,0,1.0
YJR075W,2.0,7.0,3.583333333333333,0,2.0
YJL183W,2.0,4.166666666666667,3.583333333333333,0,2.0
YPL050C,0.0,0.0,0.0,0,0.0
YEL036C,1.0,2.6666666666666665,1.3333333333333333,0,1.0
YER179W,14.87181818181818,90.10515873015876,20.0,0,14.87181818181818
YBR073W,0.0,0.0,0.0,0,0.0
YGR047C,2.6666666666666665,4.023809523809524,14.5,1,2.6666666666666665
YDL150W,0.0,0.0,0.0,1,0.0
YNL113W,12.652780455412037,69.91666666666669,58.5,1,12.652780455412037
YIL021W,7.988567670146618,86.78571428571426,83.0,1,7.988567670146618
YGL070C,8.028815628815629,54.70714285714286,43.75,0,8.028815628815629
YOR116C,8.398544438018122,22.88571428571429,81.0,1,8.398544438018122
YGR246C,1.0833333333333333,1.7,4.0,1,1.0833333333333333
YOL086C,0.0,0.0,0.0,0,0.0
YPL242C,0.08514492753623187,3.482456140350877,2.0,1,0.08514492753623187
YDR264C,0.55,5.125,0.0,0,0.55
YDL226C,0.0,0.0,0.0,0,0.0
YJR086W,0.5269230769230769,8.5,0.0,0,0.5269230769230769
YKL178C,0.0,0.0,0.0,0,0.0
YPL129W,12.909090909090903,917.0,106.33333333333333,0,12.909090909090903
YLR418C,7.215730565730566,38.19761904761904,76.5,0,7.215730565730566
YBR279W,0.2824675324675324,8.125,4.0,0,0.2824675324675324
YDR099W,0.0,0.0,0.0,0,0.0
YLR267W,0.0,0.0,0.0,0,0.0
YOR026W,0.0,2.8,0.0,0,0.0
YDL193W,0.0,1.4285714285714286,0.0,1,0.0
YDL132W,1.8630952380952381,24.4,19.0,1,1.8630952380952381
YDR285W,0.5,0.5,2.25,0,0.5
YDL017W,3.1169740887132193,10.188311688311687,0.0,1,3.1169740887132193
YDR173C,1.3333333333333333,3.7857142857142856,8.5,0,1.3333333333333333
YOR039W,2.3000000000000003,7.708333333333333,0.0,0,2.3000000000000003
YOR302W,0.0,0.0,0.0,0,0.0
YLR390WA,0.0,0.0,0.0,0,0.0
YDR145W,11.510069640504422,100.85454545454544,26.5,1,11.510069640504422
YPL070W,0.0,0.0,0.0,0,0.0
YOR260W,2.85,3.416666666666666,0.0,1,2.85
YGL122C,0.0,1.2307692307692308,0.0,1,0.0
YLR288C,0.0,13.333333333333334,0.0,0,0.0
YBR253W,17.527786561264826,192.41666666666669,21.0,1,17.527786561264826
YPL031C,0.0,0.0,0.0,0,0.0
YER162C,0.0,0.0,0.0,0,0.0
YLL039C,0.5769230769230769,4.1,0.0,0,0.5769230769230769
YBR135W,0.0,0.0,0.0,1,0.0
YBL072C,53.00132625994699,317.1666666666667,187.5,0,53.00132625994699
YFL017C,0.0,0.0,0.0,1,0.0
YFL059W,0.0,2.0,0.0,0,0.0
YFL060C,0.0,0.0,0.0,0,0.0
YGL071W,0.0,0.0,0.0,0,0.0
YML007W,0.0,0.0,0.0,0,0.0
YBR270C,0.0,0.0,0.0,0,0.0
YLR117C,0.0,0.0,0.0,1,0.0
YHR204W,0.0,0.0,0.0,0,0.0
YLR321C,6.415384615384616,29.24836601307189,9.0,1,6.415384615384616
YMR075W,0.0,0.0,0.0,0,0.0
YCR023C,0.0,0.0,0.0,0,0.0
YER031C,0.19090909090909092,0.0,4.5,0,0.19090909090909092
YJL099W,0.0,0.0,0.0,0,0.0
YHR016C,0.6787521688837477,2.0,16.5,0,0.6787521688837477
YGR243W,0.0,0.0,0.0,0,0.0
YGR020C,12.534348739495801,173.0,0.0,0,12.534348739495801
YCL016C,0.0,0.0,0.0,0,0.0
YHR152W,0.0,19.5,0.0,0,0.0
YLR132C,0.0,0.0,0.0,1,0.0
YHR128W,0.0,0.0,0.0,1,0.0
YDR267C,0.0,1.6,0.0,1,0.0
YHR073W,0.0,0.6153846153846154,0.0,0,0.0
YLR016C,0.0,2.0,0.0,0,0.0
YJL168C,0.0,0.0,0.0,0,0.0
YJR148W,0.0,0.0,0.0,0,0.0
YPR152C,0.0,0.0,0.0,0,0.0
YGL058W,0.0,0.0,0.0,0,0.0
YIL035C,3.5166666666666666,14.938888888888888,0.0,0,3.5166666666666666
YKL112W,2.6,5.055555555555555,0.0,1,2.6
YOR061W,3.5166666666666666,11.155555555555557,0.0,0,3.5166666666666666
YGL019W,2.6666666666666665,20.5,0.0,0,2.6666666666666665
YBL007C,1.478260869565217,3.0416666666666665,7.2,0,1.478260869565217
YIL138C,0.0,5.428571428571429,0.0,0,0.0
YGR080W,0.0,0.0,0.0,0,0.0
YFL031W,0.0,6.0,0.0,0,0.0
YJR064W,5.999999999999999,4.0,7.0,1,5.999999999999999
YML124C,0.0,0.0,0.0,0,0.0
YCR097W,0.0,0.0,0.0,0,0.0
YLR127C,8.113636363636363,7.314285714285715,43.75,1,8.113636363636363
YOL133W,0.0,5.2,0.0,1,0.0
YGL105W,0.0,0.0,0.0,0,0.0
YGR264C,0.0,0.0,0.0,1,0.0
YDL192W,6.773762838468721,251.0,114.25,0,6.773762838468721
YPR176C,0.8333333333333333,2.2666666666666666,0.0,1,0.8333333333333333
YAL026C,0.0,0.0,0.0,0,0.0
YDL029W,3.195222816399287,11.564935064935067,8.0,1,3.195222816399287
YNL084C,0.36764705882352944,1.0,2.25,0,0.36764705882352944
YKL129C,0.9691704374057316,2.0404040404040407,15.333333333333332,0,0.9691704374057316
YMR109W,1.6012820512820514,8.285353535353536,34.66666666666667,0,1.6012820512820514
YJL095W,0.26266968325791856,2.0,18.333333333333336,0,0.26266968325791856
YOR231W,0.24358974358974358,2.033333333333333,0.0,0,0.24358974358974358
YPL084W,0.0,0.0,0.0,0,0.0
YBL085W,0.6610611610611612,9.75151515151515,0.0,0,0.6610611610611612
YJL157C,0.7321289821289823,3.333333333333333,0.0,1,0.7321289821289823
YGR152C,0.5441558441558441,0.0,3.111111111111111,0,0.5441558441558441
YLR078C,5.793478260869566,53.08333333333333,47.83333333333333,1,5.793478260869566
YIL004C,6.2660714285714265,36.37301587301587,43.83333333333333,1,6.2660714285714265
YPL218W,4.892689663277898,9.813492063492063,31.520833333333332,1,4.892689663277898
YPR181C,4.750137362637363,9.813492063492063,34.104166666666664,1,4.750137362637363
YIL109C,5.337549950049949,9.813492063492063,34.104166666666664,1,5.337549950049949
YLR268W,5.268487394957983,53.73809523809525,48.833333333333336,0,5.268487394957983
YNR003C,7.827217616691302,44.0,76.5,1,7.827217616691302
YBR123C,2.666666666666667,4.023809523809524,13.5,1,2.666666666666667
YML111W,0.0,0.0,0.0,0,0.0
YER125W,0.2661904761904762,4.918128654970761,8.125,1,0.2661904761904762
YBR160W,0.1111111111111111,0.0,0.0,1,0.0
YFL029C,0.0,0.0,0.0,1,0.0
YJR060W,0.3666666666666667,0.0,1.5,0,0.3666666666666667
YDR318W,0.0,0.0,0.0,0,0.0
YLR293C,1.2197802197802199,21.195454545454545,40.33333333333333,1,1.2197802197802199
YIL063C,0.20192307692307693,15.916666666666666,2.0,1,0.20192307692307693
YER009W,0.7061410811410811,18.83333333333333,25.166666666666664,1,0.7061410811410811
YPR017C,0.0,6.333333333333333,0.0,0,0.0
YGR172C,0.0,0.0,0.0,1,0.0
YFL038C,0.37473262032085564,4.0,3.75,1,0.37473262032085564
YKL196C,0.8958333333333333,5.6,4.611111111111111,1,0.8958333333333333
YLR093C,1.7023809523809523,15.166666666666668,21.066666666666666,0,1.7023809523809523
YOR106W,1.4107142857142858,11.233333333333333,20.733333333333334,1,1.4107142857142858
YGL212W,0.8333333333333333,2.833333333333333,11.333333333333334,0,0.8333333333333333
YLR249W,0.0,0.0,0.0,1,0.0
YBR118W,2.6185897435897436,20.666666666666664,0.0,0,2.6185897435897436
YAL040C,0.18055555555555555,0.0,0.0,0,0.0
YNL064C,0.0,0.0,0.0,0,0.0
YLL026W,0.3333333333333333,0.0,0.0,0,0.0
YAL005C,0.6704079254079255,6.248626373626374,11.0,0,0.6704079254079255
YDL229W,0.0,0.0,0.0,0,0.0
YDR507C,1.25,8.012066365007541,9.5,0,1.25
YLR310C,0.6787878787878789,16.0,9.666666666666668,1,0.6787878787878789
YPL240C,1.0476190476190474,16.81758241758242,17.5,0,1.0476190476190474
YNL098C,0.4242424242424242,2.555555555555556,0.0,0,0.4242424242424242
YLL016W,0.20202020202020202,0.0,0.0,0,0.0
YLL024C,0.260207336523126,4.26419413919414,3.3333333333333335,0,0.260207336523126
YBL075C,0.0,0.0,0.0,0,0.0
YJL194W,7.869699941553488,39.74675324675325,24.0,1,7.869699941553488
YGR108W,0.0,0.0,0.0,0,0.0
YLR210W,0.0,0.0,0.0,0,0.0
YGL178W,0.5555555555555556,12.214285714285715,4.0,0,0.5555555555555556
YER120W,0.0,0.0,0.0,0,0.0
YHR102W,0.0,0.0,0.0,1,0.0
YOR257W,0.0,0.0,0.0,1,0.0
YDR356W,0.3666666666666667,2.1666666666666665,1.5,1,0.3666666666666667
YFL009W,0.6785714285714285,16.90277777777778,10.333333333333334,1,0.6785714285714285
YAL041W,0.8540626040626041,2.0075757575757573,0.0,1,0.8540626040626041
YNL298W,1.9386446886446889,25.279495504495504,0.0,0,1.9386446886446889
YHR061C,2.36473583887377,54.15357142857143,17.583333333333332,0,2.36473583887377
YDR309C,2.4392446633825946,40.1724025974026,17.583333333333332,0,2.4392446633825946
YOR127W,0.46336996336996333,7.195804195804196,0.0,0,0.46336996336996333
YHR161C,0.4,0.0,1.0,0,0.4
YGL206C,0.95,0.0,7.416666666666666,0,0.95
YGR167W,1.2,0.0,7.416666666666667,0,1.2
YIR006C,0.3062547673531655,0.0,12.7,1,0.3062547673531655
YBL023C,16.41501976284585,47.53102642971065,127.0,1,16.41501976284585
YDR207C,0.3666666666666667,0.0,4.5,0,0.3666666666666667
YMR139W,0.0,0.0,0.0,0,0.0
YDR390C,0.75,2.6545454545454548,0.0,1,0.75
YKR002W,0.75,2.2,0.0,1,0.75
YGR048W,0.5,0.4545454545454545,0.0,1,0.4545454545454545
YDL140C,6.353849853849854,53.0,88.0,1,6.353849853849854
YGL130W,1.0454545454545454,0.0,2.0,1,1.0454545454545454
YPL228W,1.0454545454545454,0.0,2.0,1,1.0454545454545454
YCR077C,0.17261904761904762,17.125,0.0,0,0.17261904761904762
YNL088W,0.0,0.0,0.0,1,0.0
YGL049C,1.0588235294117647,2.5,5.5,0,1.0588235294117647
YER165W,1.3158102578536017,13.381959706959709,17.958333333333332,1,1.3158102578536017
YPL256C,0.5,14.571428571428571,0.0,0,0.5
YJR090C,0.8809523809523809,4.48844537815126,10.333333333333334,0,0.8809523809523809
YBR109C,0.05405405405405406,9.09090909090909,0.0,1,0.05405405405405406
YNR035C,3.3777777777777773,8.412987012987013,5.0,1,3.3777777777777773
YGL043W,0.0,0.0,0.0,0,0.0
YHR030C,0.5769230769230769,4.833333333333333,0.0,0,0.5769230769230769
YJR109C,0.0,0.0,0.0,0,0.0
YLR216C,0.8999999999999999,30.0,4.5,0,0.8999999999999999
YMR186W,1.3333333333333333,12.846428571428572,1.5,0,1.3333333333333333
YKL117W,1.2000000000000002,8.628571428571428,0.0,0,1.2000000000000002
YNL330C,1.3,0.3999999999999999,2.75,0,1.3
YJR032W,1.05,2.9846153846153847,0.0,0,1.05
YDR172W,0.0,0.0,0.0,1,0.0
YGR218W,0.24239130434782608,2.321428571428571,8.277777777777777,1,0.24239130434782608
YGL092W,4.371124299041918,26.424908424908427,20.508333333333336,1,4.371124299041918
YOR098C,0.19999999999999998,0.0,8.88888888888889,1,0.19999999999999998
YIL115C,0.4,2.033333333333333,2.0,1,0.4
YGL097W,0.31195652173913047,0.5714285714285714,12.833333333333332,1,0.31195652173913047
YDR002W,0.24347826086956523,1.75,4.666666666666667,1,0.24347826086956523
YNL286W,0.0,0.0,0.0,0,0.0
YJL005W,0.4242424242424242,2.6944444444444446,0.0,1,0.4242424242424242
YBR140C,0.0,0.0,0.0,1,0.0
YDR052C,3.1169740887132193,11.40909090909091,0.0,1,3.1169740887132193
YMR001C,0.0,0.5,0.0,1,0.0
YPL153C,0.0,0.0,0.0,1,0.0
YOR368W,0.0,0.75,0.0,0,0.0
YPL194W,0.0,0.0,0.0,0,0.0
YHR164C,0.0,0.0,0.0,1,0.0
YKL113C,0.0,0.0,0.0,0,0.0
YJR132W,0.0,0.0,0.0,0,0.0
YMR199W,0.0,2.6666666666666665,0.0,0,0.0
YOR027W,1.2333333333333334,7.2857142857142865,6.5,0,1.2333333333333334
YGR186W,0.5227272727272727,4.25,2.0,1,0.5227272727272727
YMR277W,0.0,0.0,0.0,1,0.0
YNL135C,0.0,0.0,0.0,0,0.0
YDR174W,0.0,0.0,0.0,0,0.0
YDR464W,0.0,0.0,0.0,1,0.0
YKL203C,0.6428571428571428,0.0,0.4,1,0.4
YML051W,0.5625,4.666666666666666,0.0,0,0.5625
YBR020W,0.0,0.0,0.0,0,0.0
YOL051W,16.496166007905135,114.02698412698412,23.0,0,16.496166007905135
YKL028W,0.5434782608695652,0.75,2.0,1,0.5434782608695652
YKR062W,0.5434782608695652,1.3333333333333333,2.0,1,0.5434782608695652
YDL159W,1.9935897435897436,7.271428571428571,0.0,0,1.9935897435897436
YLR313C,0.2833333333333333,0.0,0.0,0,0.0
YFL037W,0.39285714285714285,0.3571428571428571,4.5,1,0.39285714285714285
YCL029C,0.6666666666666666,0.5,4.666666666666667,0,0.6666666666666666
YER016W,0.0,0.0,0.0,1,0.0
YER007W,0.0,3.333333333333333,0.0,0,0.0
YNL223W,0.39285714285714285,3.157142857142857,1.0,0,0.39285714285714285
YDR283C,0.0,0.0,0.0,0,0.0
YMR311C,3.314285714285714,21.25,0.0,0,3.314285714285714
YDL207W,1.24,9.075,4.0,1,1.24
YKL068W,0.6923076923076924,10.857142857142858,8.791666666666666,0,0.6923076923076924
YDR192C,1.36,20.386904761904763,16.9375,0,1.36
YOR046C,1.2,5.666666666666667,3.0,1,1.2
YMR255W,1.04,12.666666666666668,3.0,0,1.04
YNL229C,0.9285714285714285,0.0,25.4,0,0.9285714285714285
YER040W,0.5714285714285714,0.0,25.4,0,0.5714285714285714
YHR005C,0.3076923076923077,5.0,0.0,1,0.3076923076923077
YLR452C,0.1111111111111111,10.0,0.0,0,0.1111111111111111
YLR362W,1.8141025641025639,22.842857142857135,0.0,0,1.8141025641025639
