protein,ECC,GO_Nb,SL_Nb,essential,ES
YIR018W,0.0,0.0,0.0,0,0.0
YOR127W,0.41666666666666663,7.195804195804195,0.0,0,0.41666666666666663
YOR269W,0.24285714285714285,0.0,0.0,0,0.0
YAL012W,0.7246753246753246,0.0,21.833333333333332,1,0.7246753246753246
YER003C,0.0,0.0,0.0,1,0.0
YGR061C,1.137012987012987,4.25,21.833333333333332,0,1.137012987012987
YGR204W,1.5779220779220777,4.25,9.166666666666666,0,1.5779220779220777
YJR091C,0.23208191126279853,27.086652236652235,0.0,0,0.23208191126279853
YMR101C,0.0,0.0,0.0,0,0.0
YMR205C,1.448510449183487,10.892857142857142,7.277777777777777,0,1.448510449183487
YAL013W,0.0,0.0,0.0,0,0.0
YDR207C,1.073529411764706,2.1022727272727275,46.333333333333336,0,1.073529411764706
YGL061C,0.7132791327913279,8.476190476190474,6.0,1,0.7132791327913279
YAL014C,0.0,0.0,0.0,0,0.0
YER133W,1.8670045901925287,21.281349206349205,42.891666666666666,1,1.8670045901925287
YIL034C,0.08585858585858586,0.5,0.0,0,0.08585858585858586
YAL016W,1.203448275862069,7.93452380952381,0.0,0,1.203448275862069
YDL134C,2.5118232946453296,61.99999999999999,0.0,0,2.5118232946453296
YDL188C,2.5532019704433497,27.125,0.0,0,2.5532019704433497
YGL190C,2.1426028921023357,13.58874458874459,0.0,0,2.1426028921023357
YMR109W,3.8762024043203533,36.82431457431458,94.49999999999999,0,3.8762024043203533
YNL127W,0.0,0.0,0.0,0,0.0
YAL017W,0.0,0.0,0.0,0,0.0
YAL029C,1.5397186147186148,4.330029619503304,27.5,0,1.5397186147186148
YCL027W,0.22727272727272724,8.166666666666666,17.333333333333332,0,0.22727272727272724
YAL018C,0.0,0.0,0.0,0,0.0
YLR264W,43.37878318862813,269.00000000000006,231.33333333333334,0,43.37878318862813
YAL019W,0.0,0.0,0.0,0,0.0
YJL124C,0.4006055511449431,23.821428571428573,10.916666666666666,0,0.4006055511449431
YAL021C,3.9106076255372932,33.69761904761905,117.725,0,3.9106076255372932
YDL160C,4.818181818181819,38.76785714285714,278.45,0,4.818181818181819
YDR443C,7.579521405138102,123.25,79.83333333333334,0,7.579521405138102
YFL028C,7.655829761054219,47.50595238095238,158.475,0,7.655829761054219
YGR092W,6.613390092879257,40.80119047619048,81.3,0,6.613390092879257
YIL106W,6.382408840729274,55.31428571428572,45.66666666666667,1,6.382408840729274
YJR122W,7.078562686883121,126.66666666666669,272.7833333333333,0,7.078562686883121
YKR036C,8.016788388769813,102.41666666666669,79.66666666666667,0,8.016788388769813
YLR180W,0.9642857142857142,8.873809523809523,0.0,0,0.9642857142857142
YNL025C,6.035416430598348,59.89285714285714,55.75,0,6.035416430598348
YNR052C,5.508977280857749,65.45952380952382,136.975,1,5.508977280857749
YPL042C,5.203609727643918,27.052380952380958,133.58333333333334,0,5.203609727643918
YAL022C,0.0,0.0,0.0,0,0.0
YGL132W,0.0,0.0,0.0,0,0.0
YAL024C,0.0,0.0,0.0,0,0.0
YIR009W,2.6185507571448454,69.5,116.16666666666666,0,2.6185507571448454
YAL025C,0.18693168533594065,2.6944444444444446,14.833333333333334,1,0.18693168533594065
YHR052W,43.70507639880868,1177.095238095238,927.5416666666666,1,43.70507639880868
YJR044C,0.0,0.0,0.0,0,0.0
YKR081C,43.096546823934126,735.4036269286269,693.2499999999999,1,43.096546823934126
YNL110C,41.58738106626065,1392.2499999999998,431.61111111111114,1,41.58738106626065
YOR272W,18.71486608311227,326.9997335997337,343.44166666666666,1,18.71486608311227
YAL026C,0.0,0.0,0.0,0,0.0
YDL192W,4.271375598086124,221.0,88.0,0,4.271375598086124
YOR153W,0.0,0.0,0.0,0,0.0
YPL146C,0.0,0.0,0.0,1,0.0
YAL028W,0.0,0.0,0.0,0,0.0
YBL050W,1.3142857142857145,23.33333333333334,111.5,1,1.3142857142857145
YDL239C,0.6922739244951712,26.263461538461534,17.555555555555557,0,0.6922739244951712
YLR233C,0.2222222222222222,0.0,0.0,0,0.0
YBR130C,0.4309523809523809,0.8571428571428571,5.25,0,0.4309523809523809
YFL039C,1.9015151515151518,41.0687134502924,111.66666666666666,1,1.9015151515151518
YGL106W,1.179112554112554,7.181818181818182,14.5,1,1.179112554112554
YHR023W,0.9837662337662338,2.30622009569378,0.0,1,0.9837662337662338
YKL130C,0.15671140939597317,32.333333333333336,5.166666666666667,0,0.15671140939597317
YOR326W,1.5048334370250593,19.65021244889329,86.33333333333334,1,1.5048334370250593
YAL030W,0.0,0.0,0.0,0,0.0
YDR468C,1.703412274000509,14.25,22.166666666666668,1,1.703412274000509
YGR009C,0.31973259873295196,7.166666666666667,0.0,1,0.31973259873295196
YAL031C,0.0,0.0,0.0,0,0.0
YAL032C,0.6008844534142184,14.083333333333332,23.333333333333332,1,0.6008844534142184
YBR017C,0.27350297608172247,4.303571428571429,5.944444444444444,0,0.27350297608172247
YDR416W,1.1289710289710289,17.857142857142858,15.0,1,1.1289710289710289
YER013W,1.6641166006336288,45.66666666666666,40.33333333333333,1,1.6641166006336288
YJL203W,20.541597115880563,598.1666666666666,357.0,1,20.541597115880563
YKL095W,0.1575757575757576,2.321428571428571,2.0,1,0.1575757575757576
YKL173W,2.4774074135151922,134.01785714285714,127.83333333333333,1,2.4774074135151922
YLR338W,0.0,0.0,0.0,0,0.0
YLR345W,0.09762050030506407,3.5,9.333333333333334,0,0.09762050030506407
YLR423C,1.0103901804955362,106.8923076923077,84.60833333333333,0,1.0103901804955362
YNL189W,1.0335570469798652,195.23055555555555,121.02777777777776,1,1.0335570469798652
YOR036W,0.8241645781119464,24.916666666666664,40.5,1,0.8241645781119464
YPL151C,2.9611184007562574,93.5,23.0,1,2.9611184007562574
YAL033W,6.805555555555555,7.870707070707071,12.25,1,6.805555555555555
YBL018C,6.805555555555555,7.870707070707071,24.0,1,6.805555555555555
YBR167C,6.805555555555555,10.588888888888889,24.0,1,6.805555555555555
YBR257W,7.055555555555555,11.333333333333334,24.0,1,7.055555555555555
YGR030C,7.055555555555555,10.123232323232322,24.0,1,7.055555555555555
YHR062C,6.805555555555555,10.588888888888889,24.0,1,6.805555555555555
YIR015W,7.055555555555555,7.870707070707071,0.0,1,7.055555555555555
YJR115W,0.09965034965034966,0.0,0.0,0,0.0
YNL221C,6.222222222222222,9.866666666666667,12.25,1,6.222222222222222
YNL282W,6.222222222222222,11.444444444444445,24.0,1,6.222222222222222
YAL034C,1.0339246809835045,52.0,0.0,0,1.0339246809835045
YBR198C,7.342641769981124,124.25,57.75,1,7.342641769981124
YDL140C,9.863799392399098,234.86432276873447,231.0,1,9.863799392399098
YDR044W,0.36834733893557425,12.083333333333334,9.333333333333334,1,0.36834733893557425
YLR055C,0.4492063492063492,2.5,2.0,0,0.4492063492063492
YML114C,1.5340545359726945,66.0,11.5,1,1.5340545359726945
YOL004W,1.3082642806036706,36.80727272727273,15.5,0,1.3082642806036706
YAL034WA,0.0,0.0,0.0,0,0.0
YGL172W,3.0284851858903785,51.19047619047618,34.625,1,3.0284851858903785
YGR120C,1.5744243605349262,41.900000000000006,27.96111111111111,1,1.5744243605349262
YKL103C,0.47898282986279334,17.952380952380953,16.958333333333332,0,0.47898282986279334
YAL035W,8.074436388208428,210.49854589854587,451.3333333333333,1,8.074436388208428
YBR009C,2.5339972527472527,13.683473389355742,0.0,1,2.5339972527472527
YBR079C,9.502125438027619,257.1781746031746,383.1666666666666,1,9.502125438027619
YBR086C,0.6002331002331003,15.142857142857142,1.3333333333333333,0,0.6002331002331003
YBR143C,3.967675106583557,90.75,59.5,1,3.967675106583557
YDL213C,34.38181870662694,590.6670995670995,556.4166666666666,0,34.38181870662694
YDR101C,41.54504603291206,1337.3666666666666,722.9999999999999,0,41.54504603291206
YDR429C,5.876581956775619,106.125,150.83333333333331,1,5.876581956775619
YDR496C,39.18642759741338,1050.9940476190477,449.888888888889,0,39.18642759741338
YGL049C,3.0945411550094217,46.43580031080031,19.833333333333332,0,3.0945411550094217
YGL099W,38.239745919925475,693.8653679653681,1312.1666666666665,1,38.239745919925475
YGR162W,8.994340154568556,224.10800865800863,493.3333333333333,0,8.994340154568556
YJL109C,48.08888888888889,1351.525246975247,683.0277777777779,1,48.08888888888889
YJR007W,7.458201914095975,112.10714285714286,0.0,1,7.458201914095975
YLR106C,35.61688172700737,672.2797535797534,685.9583333333333,1,35.61688172700737
YLR192C,0.9526195049082373,14.0,6.5,0,0.9526195049082373
YLR241W,0.0,0.0,0.0,0,0.0
YLR409C,39.651594948012004,2528.0,825.3749999999999,1,39.651594948012004
YMR012W,5.474593328112431,245.75000000000003,221.0,0,5.474593328112431
YMR049C,43.97420333783795,1327.2690476190471,811.7916666666665,1,43.97420333783795
YMR116C,41.48295625942682,104.94234654234654,216.5,0,41.48295625942682
YMR146C,5.758973948586625,76.78336940836941,24.5,1,5.758973948586625
YMR290C,43.87041799712258,947.4704545454548,769.7916666666666,1,43.87041799712258
YMR309C,24.809210054873333,698.3523809523809,718.5000000000001,1,24.809210054873333
YMR310C,5.991027069003004,112.08414918414918,210.0,0,5.991027069003004
YNL002C,44.95821003157666,860.8272755022753,834.0416666666665,1,44.95821003157666
YNL132W,48.03024169677266,953.3265900765904,982.2499999999999,1,48.03024169677266
YOL041C,45.94306871061406,2386.083333333333,1123.4583333333335,0,45.94306871061406
YOL077C,51.21224846894139,1900.5904761904756,1265.5416666666667,1,51.21224846894139
YOR206W,48.1111744934066,2252.083333333333,954.9166666666665,1,48.1111744934066
YOR361C,30.615380230309462,1562.333333333333,883.0833333333334,1,30.615380230309462
YPL012W,49.67407407407409,1327.6306748806749,874.0277777777776,1,49.67407407407409
YPL093W,39.41916742555998,1187.9702380952378,907.7916666666666,1,39.41916742555998
YPR041W,5.391473374043797,59.79606782106782,0.0,1,5.391473374043797
YAL036C,0.8979075233332199,50.133333333333326,62.71666666666667,0,0.8979075233332199
YCL037C,0.6669666346020436,42.0,18.666666666666664,0,0.6669666346020436
YCR038C,0.16025641025641024,7.5,12.6,0,0.16025641025641024
YDL051W,10.561233569353398,348.49999999999994,289.25,0,10.561233569353398
YDL065C,0.3138237669816984,4.8,3.766666666666667,0,0.3138237669816984
YDR152W,0.0,0.0,0.0,0,0.0
YGR250C,0.0,0.0,0.0,0,0.0
YJL138C,2.831407667067791,123.66666666666666,0.0,0,2.831407667067791
YLR150W,0.11458333333333333,0.5,0.6666666666666666,0,0.11458333333333333
YLR175W,34.74840998119916,623.3852980352978,246.02083333333337,1,34.74840998119916
YNR022C,0.0,0.0,0.0,0,0.0
YOR243C,1.2675101396648247,29.53333333333333,25.916666666666668,0,1.2675101396648247
YAL038W,0.0,0.0,0.0,1,0.0
YNL307C,0.0,0.0,0.0,0,0.0
YOR226C,0.0,0.0,0.0,0,0.0
YOR347C,0.0,0.0,0.0,0,0.0
YAL040C,0.15656565656565657,0.0,0.0,0,0.0
YBR160W,0.9090909090909091,14.35487012987013,0.0,1,0.9090909090909091
YJL013C,0.0,0.0,0.0,0,0.0
YJL157C,1.0446672608437313,25.74025974025974,0.0,1,1.0446672608437313
YJR132W,0.0,0.0,0.0,0,0.0
YLL021W,0.6342532467532467,6.438095238095238,0.0,0,0.6342532467532467
YPL014W,0.0,0.0,0.0,0,0.0
YAL041W,0.9235294117647058,20.348484848484848,0.0,1,0.9235294117647058
YER114C,0.7983550003073329,37.25,6.0,0,0.7983550003073329
YGL052W,0.0,0.0,0.0,0,0.0
YGL127C,0.3469793322734499,25.615476190476187,26.5,0,0.3469793322734499
YGL233W,4.149732620320855,5.583333333333334,11.888888888888888,1,4.149732620320855
YGR152C,0.4585561497326203,0.0,3.111111111111111,0,0.4585561497326203
YGR221C,0.0,0.0,0.0,0,0.0
YGR268C,0.1574606579143784,149.0,2.0,0,0.1574606579143784
YHL007C,1.120172311348782,15.352870813397129,6.444444444444445,0,1.120172311348782
YIL079C,0.0,0.0,0.0,0,0.0
YJL008C,4.5999900482659095,10.0,25.333333333333336,1,4.5999900482659095
YJL187C,0.0,1.4545454545454546,0.0,0,0.0
YLR206W,0.0,0.0,0.0,0,0.0
YLR229C,2.072794117647059,32.09985847485847,7.444444444444445,1,2.072794117647059
YMR298W,0.6666666666666666,1.2,2.0,1,0.6666666666666666
YOR212W,0.7302521008403362,11.345238095238097,0.0,0,0.7302521008403362
YPL161C,1.1,73.0,0.0,0,1.1
YAL042W,0.0,0.0,0.0,0,0.0
YAL043C,4.334127519653835,25.705952380952382,112.83333333333334,1,4.334127519653835
YDL014W,32.28042103391091,817.2892857142858,478.20833333333337,1,32.28042103391091
YDL195W,4.553836295283664,9.916666666666666,37.36111111111111,1,4.553836295283664
YDR301W,6.243661187740136,50.6,48.0,1,6.243661187740136
YDR311W,2.64324368358186,36.75336403792286,37.833333333333336,1,2.64324368358186
YGL044C,3.481481481481482,29.115476190476198,46.33333333333333,1,3.481481481481482
YGR156W,0.16233766233766234,0.0,9.333333333333334,1,0.16233766233766234
YJR093C,5.768499775078723,46.50000000000001,32.5,1,5.768499775078723
YKL018W,2.6163260715892296,22.9047619047619,10.0,1,2.6163260715892296
YKR002W,5.473977411477413,29.117857142857144,31.5,1,5.473977411477413
YLR115W,6.426456446765371,101.0,148.83333333333334,1,6.426456446765371
YLR277C,6.356793871562544,103.39285714285714,151.0,1,6.356793871562544
YMR182C,0.0,0.0,0.0,0,0.0
YNL317W,3.2896578257419007,48.08127705627705,135.83333333333334,1,3.2896578257419007
YNR054C,20.547279872720008,444.8428571428572,234.875,1,20.547279872720008
YOR250C,5.629814386393334,35.6,61.83333333333333,1,5.629814386393334
YAL044C,2.111111111111111,0.0,0.0,0,0.0
YDR019C,2.111111111111111,0.0,0.0,0,0.0
YFL018C,1.398234683281412,11.16984126984127,13.5,0,1.398234683281412
YMR189W,2.111111111111111,0.0,0.0,0,0.0
YAL045C,0.0,0.0,0.0,0,0.0
YJR063W,9.45548504409264,49.91468253968253,58.5,0,9.45548504409264
YAL047C,0.1775067157844999,0.0,6.791666666666666,0,0.1775067157844999
YCL032W,0.368305531167691,22.0,0.0,0,0.368305531167691
YEL061C,0.0,2.5,0.0,0,0.0
YGL212W,0.9349845201238391,12.11111111111111,53.25,0,0.9349845201238391
YGR218W,0.9302921394833576,36.41048118548119,68.48333333333335,1,0.9302921394833576
YHR172W,1.3626373626373627,5.313131313131313,6.694444444444444,1,1.3626373626373627
YIL026C,1.2046035805626598,10.0,6.0,1,1.2046035805626598
YIL061C,14.073601302948182,337.3,312.8333333333333,1,14.073601302948182
YLR045C,0.0,0.0,0.0,1,0.0
YLR429W,0.0,5.076923076923077,0.0,0,0.0
YMR047C,1.1275167785234903,97.52500000000002,87.72083333333335,1,1.1275167785234903
YNL126W,1.4626373626373628,4.666666666666667,6.694444444444445,1,1.4626373626373628
YNL188W,0.0,0.0,0.0,1,0.0
YAL049C,0.0,0.0,0.0,0,0.0
YNL094W,0.4955433253981348,0.0,42.45,0,0.4955433253981348
YAL051W,0.0,0.0,0.0,0,0.0
YOR363C,0.0,0.0,0.0,0,0.0
YAL054C,0.0,0.0,0.0,0,0.0
YHR041C,4.092056084665693,82.2334249084249,16.0,0,4.092056084665693
YLR049C,0.0,0.0,0.0,0,0.0
YAL055W,0.0,0.0,0.0,0,0.0
YAL056W,0.5,12.142857142857142,4.666666666666667,0,0.5
YER020W,1.0,12.90952380952381,1.8333333333333333,0,1.0
YGL121C,1.0,34.0,14.833333333333332,0,1.0
YAL058W,0.0,0.0,0.0,0,0.0
YOR236W,0.0,0.0,0.0,1,0.0
YAL059W,0.0,0.0,0.0,0,0.0
YER165W,1.247690239071915,14.581959706959706,27.208333333333332,1,1.247690239071915
YAL060W,0.0,0.0,0.0,0,0.0
YAL062W,0.0,0.0,0.0,0,0.0
YLR267W,0.0,0.0,0.0,0,0.0
YAL064W,0.0,0.0,0.0,0,0.0
YHR114W,0.3177570093457944,19.7,31.333333333333332,0,0.3177570093457944
YKR011C,0.0,0.0,0.0,0,0.0
YMR149W,5.776223776223777,4.583333333333334,8.0,1,5.776223776223777
YAL064WB,0.0,0.0,0.0,0,0.0
YPR126C,0.0,0.0,0.0,0,0.0
YAL066W,0.0,0.0,0.0,0,0.0
YAR002CA,0.0,0.0,0.0,0,0.0
YER110C,1.9414910557038885,42.36204481792718,51.138888888888886,0,1.9414910557038885
YDL229W,0.08689024390243902,13.0,3.0,0,0.08689024390243902
YDR385W,0.4202235772357723,0.0,0.0,0,0.0
YGL097W,0.5737502214610524,3.666666666666666,22.166666666666664,1,0.5737502214610524
YJL080C,0.0,0.0,0.0,0,0.0
YLR293C,1.592020054431772,31.3469696969697,61.5,1,1.592020054431772
YAR003W,2.0037851037851038,28.0,6.0,0,2.0037851037851038
YBL026W,0.9115942028985508,18.41812865497076,35.66666666666667,1,0.9115942028985508
YBR175W,1.9820512820512821,32.86666666666667,17.166666666666668,0,1.9820512820512821
YBR258C,2.3313492063492065,51.0,16.0,0,2.3313492063492065
YDR140W,0.0,0.0,0.0,0,0.0
YHR119W,2.747863247863248,16.975757575757573,19.166666666666664,0,2.747863247863248
YLR015W,3.1506410256410255,38.1,19.666666666666668,0,3.1506410256410255
YAR007C,3.6793650793650796,30.004847345636826,144.33333333333331,1,3.6793650793650796
YBR114W,2.44626554001554,17.799999999999997,15.5,0,2.44626554001554
YBR136W,1.4965277777777777,8.153634085213033,14.666666666666666,1,1.4965277777777777
YCR028CA,1.9035714285714285,2.056140350877193,0.0,0,1.9035714285714285
YCR092C,5.2429098679098685,8.788721804511278,64.83333333333334,0,5.2429098679098685
YDL007W,30.767458796761012,325.1608709273183,86.91666666666666,1,30.767458796761012
YDL097C,30.039621187216085,325.1608709273183,0.0,1,30.039621187216085
YDL225W,2.0332122083283073,28.163636363636364,15.166666666666668,0,2.0332122083283073
YDR034C,0.12903225806451613,8.200000000000001,27.633333333333333,0,0.12903225806451613
YDR097C,4.682393994893995,17.30889724310777,71.66666666666666,0,4.682393994893995
YDR499W,0.8564213564213564,32.4,4.166666666666667,1,0.8564213564213564
YER021W,30.71973152403374,761.3333333333333,0.0,1,30.71973152403374
YER095W,1.2515866873065014,20.554761904761904,8.25,0,1.2515866873065014
YHR164C,1.7535714285714286,2.056140350877193,1.5,1,1.7535714285714286
YJL026W,0.8416666666666668,29.425,9.222222222222221,1,0.8416666666666668
YJL173C,1.5952380952380953,11.4,20.833333333333332,1,1.5952380952380953
YLR033W,1.6368894700357552,19.05,20.5,1,1.6368894700357552
YML032C,3.4335839598997495,45.612987012987006,99.83333333333333,0,3.4335839598997495
YMR167W,3.982080419580419,7.761591478696742,66.33333333333334,0,3.982080419580419
YMR190C,4.121989121989121,4.041353383458647,5.833333333333332,0,4.121989121989121
YNL082W,4.679244366744366,14.947573479152426,70.66666666666667,0,4.679244366744366
YNL312W,1.9035714285714287,2.056140350877193,8.5,1,1.9035714285714287
YOL006C,1.6107059120217015,7.146052631578948,10.611111111111107,0,1.6107059120217015
YOL090W,3.620192307692308,13.45263157894737,53.333333333333336,0,3.620192307692308
YPL235W,3.70594123465958,212.59761904761908,244.83333333333331,1,3.70594123465958
YAR008W,1.4,1.2,3.0,1,1.4
YBL051C,0.0,0.0,0.0,0,0.0
YLR105C,1.2000000000000002,2.2666666666666666,3.0,1,1.2000000000000002
YMR059W,1.5666666666666667,6.666666666666667,3.0,1,1.5666666666666667
YPL083C,1.5666666666666667,2.2666666666666666,3.0,1,1.5666666666666667
YAR009C,0.0,0.0,0.0,0,0.0
YHL002W,0.3817997418403098,2.6666666666666665,7.666666666666666,0,0.3817997418403098
YNL118C,0.781053859943383,24.370734528629264,46.166666666666664,1,0.781053859943383
YAR014C,0.0,0.0,0.0,0,0.0
YDR195W,1.8470953786270337,32.18214285714286,51.0,0,1.8470953786270337
YER054C,1.6323232323232326,31.0,0.0,0,1.6323232323232326
YER158C,0.0,0.0,0.0,0,0.0
YIL045W,0.19090909090909092,2.321428571428571,0.0,0,0.19090909090909092
YMR071C,0.0,0.0,0.0,1,0.0
YNL333W,2.1317114093959733,14.3,0.0,0,2.1317114093959733
YOL154W,0.0,0.0,0.0,0,0.0
YAR018C,0.028381642512077296,2.0,0.0,0,0.028381642512077296
YBL106C,0.08635394456289978,4.564102564102564,0.0,0,0.08635394456289978
YGR285C,0.0,0.0,0.0,0,0.0
YML064C,0.5714285714285715,83.79761904761907,0.0,1,0.5714285714285715
YOR167C,45.191585120995285,240.6000000000002,231.33333333333334,0,45.191585120995285
YAR019C,0.0,0.0,0.0,1,0.0
YAR020C,0.0,0.0,0.0,0,0.0
YBR222C,0.0,0.0,0.0,0,0.0
YDR455C,0.0,0.0,0.0,0,0.0
YAR027W,0.0,0.0,0.0,0,0.0
YAR030C,0.0,0.0,0.0,0,0.0
YBR135W,0.4105314226003881,18.78181818181818,0.0,1,0.4105314226003881
YAR031W,0.0,0.0,0.0,0,0.0
YBR217W,0.5668097303878131,25.433333333333334,17.0,0,0.5668097303878131
YCR030C,0.39965608465608465,6.625,36.75,0,0.39965608465608465
YAR033W,0.0,0.0,0.0,0,0.0
YGL051W,0.0,0.0,0.0,0,0.0
YKL174C,0.0,0.0,0.0,0,0.0
YAR035W,0.0,0.0,0.0,0,0.0
YGR069W,0.0,0.0,0.0,0,0.0
YLR295C,1.553956834532374,74.75,44.54166666666667,0,1.553956834532374
YLR381W,0.0,0.0,0.0,0,0.0
YLR447C,1.9207920792079216,65.86623376623376,52.041666666666664,0,1.9207920792079216
YAR042W,1.25,2.0090909090909093,0.9722222222222222,0,1.25
YAR044W,0.6666666666666666,0.0,0.0,0,0.0
YDL019C,1.25,0.9090909090909092,6.222222222222222,0,1.25
YHL020C,0.5,1.1,6.75,0,0.5
YER120W,0.0,0.0,0.0,0,0.0
YLR191W,1.2946217604920678,5.333333333333333,8.083333333333334,0,1.2946217604920678
YAR047C,0.0,0.0,0.0,0,0.0
YAR060C,0.0,0.0,0.0,0,0.0
YKR019C,0.0,0.0,0.0,0,0.0
YAR061W,0.0,0.0,0.0,0,0.0
YJR086W,0.3825396825396825,8.5,0.0,0,0.3825396825396825
YAR064W,0.0,0.0,0.0,0,0.0
YBR109C,0.3241414625642814,22.57962037962038,25.375,1,0.3241414625642814
YGL070C,3.60655737704918,147.12857142857143,75.0,0,3.60655737704918
YAR066W,0.0,0.0,0.0,0,0.0
YDR074W,0.8460317460317459,2.033333333333333,7.0,0,0.8460317460317459
YLR145W,0.0,0.0,0.0,1,0.0
YPR086W,0.24132836587872553,28.444444444444446,51.5,1,0.24132836587872553
YAR069C,0.0,0.0,0.0,0,0.0
YPL215W,0.03453321627158326,2.1666666666666665,1.0,0,0.03453321627158326
YAR071W,0.0,0.0,0.0,0,0.0
YLR453C,0.09031816626753335,2.2,5.0,0,0.09031816626753335
YAR073W,0.47619047619047616,0.0,2.0,0,0.47619047619047616
YLR432W,0.5714285714285714,5.2,3.0,0,0.5714285714285714
YML056C,0.819047619047619,5.0,3.0,0,0.819047619047619
YBL001C,0.04671140939597315,2.0090909090909093,0.0,0,0.04671140939597315
YDR510W,0.3637959548296951,25.0,0.0,1,0.3637959548296951
YER067W,0.0,0.0,0.0,0,0.0
YPL068C,0.0,0.0,0.0,0,0.0
YBL002W,2.7431446430807043,4.357142857142858,3.0,0,2.7431446430807043
YBL003C,6.807372192369279,166.86666666666667,73.5,1,6.807372192369279
YBR010W,3.2693556443556444,16.004901960784316,0.0,0,3.2693556443556444
YCL066W,0.6624215577703949,0.0,0.0,0,0.0
YDR194C,10.685074388097904,37.98214285714286,36.0,0,10.685074388097904
YDR224C,3.3888611388611385,19.91428571428572,7.0,1,3.3888611388611385
YDR225W,3.2247603736574324,50.73333333333333,9.0,0,3.2247603736574324
YIL126W,5.462892497509371,32.15098039215686,53.666666666666664,1,5.462892497509371
YNL030W,6.2884574335831,111.86215794009912,0.0,0,6.2884574335831
YNL031C,2.481580919080919,4.357142857142858,0.0,0,2.481580919080919
YOL012C,0.39603729603729604,0.5,4.5,0,0.39603729603729604
YDL166C,28.383480832270877,296.4644993894994,259.91666666666663,1,28.383480832270877
YDR324C,37.17095377009278,901.2000000000002,434.6666666666667,1,37.17095377009278
YDR365C,38.048124326181735,424.9718226218226,447.7083333333333,1,38.048124326181735
YER127W,37.67835816854495,1495.3333333333337,455.33333333333337,1,37.67835816854495
YFR037C,4.574076617826617,46.17348187759953,91.53333333333333,1,4.574076617826617
YGR090W,42.325470027071226,993.1868353868356,887.5416666666666,1,42.325470027071226
YGR128C,39.12881841005163,453.3491563991564,479.83333333333337,1,39.12881841005163
YGR145W,38.39317787138847,556.8426684426687,639.3749999999999,1,38.39317787138847
YHR196W,38.825192503403365,845.9333333333334,465.58333333333337,1,38.825192503403365
YLR003C,30.35844384650983,289.5289987789988,717.5833333333333,0,30.35844384650983
YLR186W,37.36274120500119,609.5309385059387,482.41666666666663,1,37.36274120500119
